"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of innate immune response","GO:0045088","false","0.005233801388022461","2.2811827619640943","325","790","32","16307","CD36,ZNFX1,PARP9,IFIH1,LRP8,PARP14,OAS1,DDX60,PLSCR1,MEFV,IFI35,CASP1,CEACAM1,STAT2,TRIM5,FFAR2,IRF1,LILRA4,PTPN22,GBP5,TRIM21,MYD88,DHX58,SAMHD1,NOD2,TLR7,TREM2,OAS3,TRIM56,CLEC4E,LGR4,NOP53"
"GO:BP","negative regulation of immune system process","GO:0002683","false","0.0056398326907941415","2.2487337794462037","341","790","33","16307","DTX1,SYT11,MYC,ALOX15,GBP1,LAPTM5,PARP14,VSIR,OAS1,PLK2,CEACAM1,STAT2,EMILIN1,IRF1,LILRA4,DUSP1,PTPN22,LDLR,PADI2,CD80,TRIM21,GPNMB,CXCL12,DHX58,SAMHD1,C5AR2,TREM2,DLG5,OAS3,ANXA1,GCSAM,BST2,LGR4"
"GO:BP","ribonucleoprotein complex subunit organization","GO:0071826","false","0.0056398326907941415","2.2487337794462037","202","790","23","16307","ADAR,RPL13A,EIF3E,RPL10,RPS14,RPS27L,RPS5,RPL5,EIF2S3,EIF4B,EIF3L,RRS1,SRSF6,EIF3H,EIF2D,PRMT5,RPL6,EIF3D,RPLP0,EIF2S2,BOP1,EIF3M,NOP53"
"GO:BP","organic acid metabolic process","GO:0006082","false","0.0059668395696435336","2.2242556388703645","810","790","63","16307","MSRA,CD36,GGT5,FARS2,ATF4,ALOX15,RPTOR,SHMT2,ELOVL6,ABHD14B,TRIB3,AARS1,IARS1,ZBTB20,MID1IP1,GPT2,CASP1,FADS1,SLC6A8,CEACAM1,WARS2,FASN,HADH,BCKDHB,SCD,GGT1,ATP2B4,TARS1,PPARD,ACACA,MCCC2,LARS1,ELOVL5,PCCA,MARS1,NUPR1,GPX1,PCK2,SDS,ME1,PNPLA3,VNN2,ALDH1L2,YARS1,ENO2,ACSL3,ALOX15B,MTAP,HPGDS,FARSB,FADS2,VDAC1,CYP2U1,CAD,ABHD12,GARS1,BLMH,MSMO1,ANXA1,PDK4,EPRS1,VARS1,ACSL4"
"GO:BP","regulation of cell morphogenesis","GO:0022604","false","0.005967848318495191","2.2241822236181097","203","790","23","16307","PLXNA2,CUX1,LRP8,PTK2,EPB41,STRIP2,ARAP3,WDPCP,PLXND1,PTK2B,FAM171A1,CDC42EP4,FGD4,MOV10,RASAL1,CCL7,ANXA1,RHOC,FITM2,ARHGAP15,CCL13,PLXNA1,CSF1R"
"GO:BP","regulation of I-kappaB kinase/NF-kappaB signaling","GO:0043122","false","0.005970413024819116","2.223995623946803","230","790","25","16307","TRIM38,TNFSF10,STAT1,PLK2,CASP1,TRIM5,PRKCB,CARD16,IFIT5,TRIM22,SHISA5,PRKN,SECTM1,DDX21,ECM1,TRIM21,MYD88,NOD2,TREM2,TRAF1,NEK6,ZMYND11,RHOC,BST2,TRIM25"
"GO:BP","tRNA metabolic process","GO:0006399","false","0.005970413024819116","2.223995623946803","177","790","21","16307","CDKAL1,FARS2,AARS1,IARS1,WARS2,THG1L,TARS1,DTD1,LARS1,PUS7,MARS1,ANG,YARS1,PUS1,FARSB,DUS3L,METTL1,GARS1,EPRS1,VARS1,TRMT1"
"GO:BP","cellular nitrogen compound metabolic process","GO:0034641","false","0.005996272498578814","2.2221186390092154","5587","790","319","16307","DTX1,BCAS3,KANK2,CD36,GGT5,PRKCA,CDKAL1,POLD2,MACROD1,NYNRIN,FHIT,GMDS,RPL29,FARS2,MYC,IL18,WWOX,TAF4B,TOB1,ATF4,ADAR,ZNF561,POLH,IER5,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,RPTOR,RPL10A,PCNA,SHMT2,TDRD7,TKT,PARP9,CUX1,RPL3,EIF2AK2,OLA1,RPS17,MYCL,RPS8,IL7R,TRIM38,ELOVL6,PFAS,BNC2,RPL13A,XPC,LRP8,ABHD14B,LRRK2,TRIAP1,STAT1,URB1,EIF3E,RACK1,RPL14,RPS21,TRIB3,CAMK1D,AARS1,SND1,APOBEC3C,RPL32,ZNF366,RPL10,BATF3,RPL15,IARS1,BATF2,TOP1MT,CDKN1A,SLC29A1,ACER2,CAVIN1,RRM2B,CTIF,ZBTB20,RPS14,PAICS,NPM1,SRM,APOBEC3A,FOSL2,ATP1B1,BTG1,OAS1,PDE2A,HDAC9,PPM1D,RPL27A,PLSCR1,CDK14,RPS27L,NFIX,RPL12,RPL35,REV3L,FADS1,FTO,EEF2,RPS5,WARS2,RPS6,STAT2,IMP4,RPL22,INTS6L,TP53I3,TP53INP1,ATF3,TRIM5,FBL,DIS3L2,THG1L,RPS23,PRKCB,CARD16,EIF4EBP1,ATOH8,NBAS,ZHX3,GGT1,RPL7A,RPL5,ATP2B4,TARS1,PPARD,RPS2,ZEB1,ACACA,EDA,PRDM1,RPL31,ADK,TRIM22,DTD1,SP110,EIF2S3,RPL4,PSME4,SATB2,IRF1,LARS1,ADA,FAF1,RPS4X,RBFOX2,ELOVL5,PUS7,MARS1,DPYD,RPL23,RPL26,S100A8,RPL13,NUPR1,NOL6,ZFP28,MGMT,RPS16,RPL22L1,HSF4,PAWR,ELL2,DIMT1,BRCA2,EIF4B,RPS12,PRKN,ETV7,RPS3,CREM,NME4,BABAM2,TYMS,RAD51B,DDX21,SUPT3H,EIF3L,RBM19,DTX3L,RPL8,SP140,ME1,DDB2,MRPS27,RRS1,RPL18,APOBEC3G,PLPP3,ANG,SERBP1,NOB1,LIG1,BEND3,RPS15A,ALDH1L2,DKC1,RRP12,VDR,NSA2,TENT5A,ZBTB43,YARS1,RPL37A,ENO2,MYBBP1A,RPS11,IMPDH2,ACSL3,POLR1E,MVK,SRSF6,RPS24,ASCC3,XRN1,PUS1,APOBEC3F,MTAP,EIF2A,DDX10,LANCL2,SOX12,DPH2,ACVRL1,NCK2,CD80,NIFK,CXCL8,TRIM21,SPIRE1,FZD2,EIF3H,PUM3,MYD88,CMTR1,SAMHD1,EIF2D,PRMT5,RPLP2,RPS29,RPS13,ZNF846,PABPC1,RPL37,APEX1,RPL6,ZNF581,MRPL3,FARSB,DUS3L,EIF3D,ZNF441,PRPS2,BTG2,METTL1,EEFSEC,NOD2,RPL36,RPLP0,EPHA2,WWC2,TREM2,NAT10,DUSP11,RPL24,TRAF1,BZW2,MRPL49,PPRC1,MOV10,DCPS,TWNK,EIF2S2,RPL35A,MLLT3,FAM172A,FUT8,GTF2B,OAS3,CCT2,ZNF337,L3MBTL4,CAD,ADCY4,BLVRB,GARS1,PML,TRIM56,PDK4,EEF1A1,EPRS1,ANXA4,VARS1,ACSL4,ZMYND11,GNPNAT1,JDP2,FITM2,CCNB1IP1,OSM,SP100,NAP1L1,FAU,BOP1,EIF3M,HMGA1,FZD7,RPS7,TRMT1,TRIM25,MRPL24,HIPK2,NOP53,NOLC1"
"GO:BP","regulation of NLRP3 inflammasome complex assembly","GO:1900225","false","0.006096160727651093","2.2149435911744013","18","790","6","16307","CD36,EIF2AK2,MEFV,GBP5,MYD88,TREM2"
"GO:BP","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","GO:0006977","false","0.006096160727651093","2.2149435911744013","18","790","6","16307","MDM2,TRIAP1,CDKN1A,PLK2,RPL26,PML"
"GO:BP","formation of translation preinitiation complex","GO:0001731","false","0.0066637394075671885","2.176281994804819","12","790","5","16307","RPL13A,EIF2S3,EIF4B,EIF2D,EIF2S2"
"GO:BP","amino acid metabolic process","GO:0006520","false","0.0067459042589839684","2.1709598268126955","246","790","26","16307","MSRA,GGT5,FARS2,ATF4,SHMT2,AARS1,IARS1,GPT2,WARS2,BCKDHB,GGT1,ATP2B4,TARS1,MCCC2,LARS1,PCCA,MARS1,SDS,YARS1,MTAP,FARSB,CAD,GARS1,BLMH,EPRS1,VARS1"
"GO:BP","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","GO:0070059","false","0.006995418795780415","2.155186280421327","52","790","10","16307","ATF4,LRRK2,TRIB3,DNAJC10,ATP2A3,BCL2L11,TMEM117,PRKN,NCK2,PMAIP1"
"GO:BP","negative regulation of cell adhesion","GO:0007162","false","0.0074634283540352545","2.1270616318815234","234","790","25","16307","DTX1,BCAS3,MAP4K4,PLXNA2,GBP1,LAPTM5,ADAM15,VSIR,ACER2,CEACAM1,PTK2,MELTF,IRF1,DUSP1,PTPN22,PLXND1,TGFBI,ACVRL1,CD80,GPNMB,CXCL12,DLG5,ANXA1,PLXNA1,FZD7"
"GO:BP","positive regulation of gene expression","GO:0010628","false","0.007593223894887675","2.1195737942639683","919","790","69","16307","CD36,MYC,IL18,TOB1,ATF4,PDE4D,ANK2,EIF2AK2,C3,IFIH1,LAPTM5,STAT1,EIF3E,VSIR,NPM1,OAS1,PDE2A,PIK3CG,PLSCR1,MEFV,RPS27L,CASP1,EEF2,FFAR2,NBAS,RPL5,EMILIN1,MELTF,SLC7A5,EIF2S3,IRF1,RPS4X,RPL23,RPL26,ACTA2,ITGB8,CD244,PTPN22,GBP5,PRKN,RPS3,PDE4B,MRPS27,VDR,TENT5A,ALOX15B,SCAMP5,LILRA5,NCK2,PADI2,CD80,CXCL8,MYD88,DHX58,PRMT5,PABPC1,EIF3D,NOD2,TLR7,TREM2,NAT10,OAS3,S100A10,TRIM56,ANXA1,OSM,IL17RA,RPS7,CSF1R"
"GO:BP","pattern recognition receptor signaling pathway","GO:0002221","false","0.007627008484651179","2.1176457704809413","168","790","20","16307","CD36,IFIH1,OAS1,DDX60,MEFV,IFI35,CASP1,FFAR2,IRF1,LILRA4,PTPN22,MYD88,DHX58,NOD2,TLR7,TREM2,OAS3,CLEC4E,LGR4,NOP53"
"GO:BP","cell migration","GO:0016477","false","0.007722709037221232","2.112230327444379","1209","790","86","16307","BCAS3,DOCK1,KANK2,PRKCA,PTPRM,MAP4K4,CCL18,SCARB1,AUTS2,PLXNA2,CCL23,CCL26,PARP9,VCAN,LRRK2,RACK1,CAMK1D,ADAM15,VSIR,BTG1,PIK3CG,HDAC9,CHST2,CEACAM1,DAAM2,TP53INP1,FFAR2,ATOH8,PTK2,ATP2B4,EMILIN1,XCR1,RUFY3,RBFOX2,S100A8,DUSP1,ITGB8,HBEGF,STRIP2,PTPRU,PDE4B,OPHN1,PLPP3,ANG,PLXND1,CXCR1,ALOX15B,ACVRL1,NCK2,PADI2,CXCL8,GPNMB,P2RY12,PTP4A1,CXCL12,ARHGAP24,PTK2B,PGF,DOCK8,VAV2,C5AR2,EPHA2,WWC2,TREM2,DLG5,CEP85L,AXL,LRG1,ITGA11,SEMA4B,PDGFA,CCL7,BST1,ANXA1,RHOC,EPHB3,GCSAM,SP100,CCL13,BST2,SELL,PLXNA1,DOCK2,DNAI3,RIPOR1,CSF1R"
"GO:BP","negative regulation of cellular catabolic process","GO:0031330","false","0.0078073496490180345","2.1074963704958476","208","790","23","16307","FHIT,TOB1,RPTOR,LRRK2,NBAS,RPL5,ATP2B4,RPL23,NUPR1,PTPN22,DKC1,TENT5A,RUBCN,EIF3H,MYD88,PABPC1,TREM2,IL10RA,PML,TIMP4,RPS7,HIPK2,NOP53"
"GO:BP","response to organonitrogen compound","GO:0010243","false","0.0078073496490180345","2.1074963704958476","610","790","50","16307","CD36,ABCA1,TGM2,ATF4,PDE4D,MDM2,RPTOR,LRRK2,SESN1,INSIG1,STAT1,TRIB3,AQP9,DNAJC10,GRB10,PDE2A,HDAC9,MAN1A1,RYR1,KCNQ1,CEACAM1,STAT2,PRKCB,PTK2,ATP2B4,LARS1,ADA,FAF1,RPL23,SLC39A14,PCK2,PTPN22,PRKN,PDE4B,LDLR,IPO5,P2RY2,P2RY12,MYD88,PRMT5,NOD2,SLC24A4,TREM2,ANXA1,PDK4,EPRS1,CHMP5,PIP4K2C,DNAJB2,TRIM25"
"GO:BP","NLRP3 inflammasome complex assembly","GO:0044546","false","0.00798778197285035","2.0975737977422773","19","790","6","16307","CD36,EIF2AK2,MEFV,GBP5,MYD88,TREM2"
"GO:BP","cellular process","GO:0009987","false","0.008395769064690905","2.075939515695849","14876","790","747","16307","DTX1,EXOC6B,TRAPPC9,GPHN,TTC28,BCAS3,DOCK1,MARCO,SCFD2,KANK2,HS3ST2,MSRA,CD36,GGT5,LRBA,PRKCA,CDKAL1,PTPRM,PEMT,POLD2,MACROD1,ABCC4,SLC7A1,NYNRIN,PLEKHG1,FHIT,NHSL2,MAP4K4,SLAMF7,FRY,ALDH7A1,EXOC4,GMDS,RPL29,FARS2,ABCA1,SYT11,MME,SLC1A5,TGM2,MYC,IL18,RALGPS1,FER1L6,WWOX,CCL18,LRMDA,TAF4B,NDRG2,TNFSF9,TOB1,ZNFX1,ATF4,ADAR,ZNF561,LYZ,POLH,DIAPH2,LHPP,AHCY,SCARB1,IER5,PDE4D,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,PLXNA2,PPM1H,BBS9,ALOX15,RPTOR,MMP19,RPL10A,PCNA,CCL23,IMMP2L,CCL26,SHMT2,TDRD7,NBEA,TKT,PARP9,CUX1,ANK2,RPL3,EIF2AK2,OLA1,SLC4A8,RPS17,AP2A2,PMP22,VCAN,EXT1,TUBB6,FBLN5,MYCL,TNFRSF10C,RPS8,NUBPL,IL7R,TOM1L2,TRIM38,ELOVL6,C3,IFIH1,TNFSF10,PFAS,BNC2,OTOA,SPATA5,RPL13A,GBP1,LAPTM5,CAMP,XPC,SLC39A11,DEPTOR,FAS,LRP8,ABHD14B,LRRK2,ARHGEF3,ERAP2,SAMD9,SESN1,TRIAP1,INSIG1,STAT1,APOL1,URB1,B3GNT5,EIF3E,RACK1,OBSCN,RPL14,RPS21,PARP14,TRIB3,DYM,CAMK1D,AARS1,HEXB,SIGLEC10,SND1,APOBEC3C,RPL32,ATAD3A,ADAM15,CCNA1,IGFBP7,MAN1C1,ZNF366,AQP9,VSIR,AVEN,RPL10,SYTL3,RBP1,RGS2,ADGRA3,BATF3,HERC6,RPL15,IARS1,DNAJC10,BATF2,NPHP4,TOP1MT,CDKN1A,PHLDA3,SLC29A1,ACER2,GRB10,CAVIN1,RRM2B,CTIF,KNTC1,ZBTB20,RPS14,PAICS,TTLL11,NPM1,SRM,XPOT,APOBEC3A,FOSL2,ATP1B1,TPT1,BTG1,OAS1,PDE2A,PIK3CG,HS6ST1,MID1IP1,HDAC9,PPM1D,RPL27A,MMAB,ZNRF3,RETSAT,DDX60,ATP2A3,PLSCR1,ARHGAP32,MEFV,CLYBL,COL9A2,GPT2,MAN1A1,CDK14,CYFIP2,FAXDC2,EGFL7,RYR1,PLK2,KCNQ1,SLAMF9,IFI35,CTSZ,RPS27L,NFIX,RPL12,LRRC4,RPL35,HTRA1,CHST2,GBP4,CASP1,REV3L,FADS1,FTO,SLC6A8,CEACAM1,RSL24D1,HSPA4L,STX8,RTN4R,EEF2,TM7SF3,RPS5,WARS2,RPS6,DAAM2,STAT2,IMP4,TOR1B,FASN,SLA,FBXL17,RPL22,INTS6L,DENND1A,HADH,TAP1,TP53I3,TP53INP1,PXK,ATF3,TRIM5,KRT17,NOP16,FBL,DIS3L2,BCKDHB,TMEM97,THG1L,FFAR2,GAPT,RPS23,GNG7,PRKCB,CARD16,MYLIP,CLEC12A,EIF4EBP1,IFIT5,SCD,ATOH8,SLC16A7,NBAS,MSR1,KLHL3,ZHX3,MAGI3,AEN,ICAM3,PTK2,VPS13B,OLR1,DGKA,GGT1,RPL7A,RPL5,ATP2B4,TARS1,EMILIN1,ZDHHC14,PPARD,RPS2,KCNJ5,ZEB1,ACACA,EDA,PRDM1,COLGALT1,RPL31,ADK,EPB41,PTPN13,MELTF,XCR1,TRIM22,DTD1,DNAJC1,SLC7A5,ASF1B,LYRM4,KLHDC8B,SP110,EIF2S3,RPL4,PSME4,BTF3,SATB2,BTBD9,MCCC2,PCDH12,IRF1,LARS1,CABYR,LILRA4,ADA,FAF1,SHISA5,MEGF11,RPS4X,CLCN6,RUFY3,HAP1,RBFOX2,ELOVL5,PUS7,PCCA,SIGMAR1,MARS1,RPS6KA2,BCL2L11,DPYD,RPL23,RPL26,CEP68,S100A8,ACTA2,DUSP1,ITGB8,CNIH4,RPL13,CD244,HBEGF,TNFRSF10D,HCAR2,TMEM117,SMYD5,STRIP2,NUPR1,RAB11FIP4,NOL6,ZFP28,MGMT,RPS16,RPL22L1,GPX1,DOCK3,SLC39A14,PLAUR,HSF4,PAWR,PCK2,ELL2,DIMT1,PTPN22,LY6E,ARAP3,BRCA2,GBP5,PAPLN,EIF4B,RPS12,PRKN,MAST4,SLC30A1,ETV7,RPS3,MAP4,SIRPB1,CREM,NME4,ST14,TAP2,APBA1,SECTM1,BABAM2,SDS,PTPRU,PTPRH,TYMS,RAD51B,DDX21,SUPT3H,EIF3L,RBM19,SIPA1L3,FUNDC1,DTX3L,SH3RF3,PDE4B,WDPCP,RPL8,FLRT2,NCS1,SP140,SCRN1,SMYD3,ME1,CCDC71L,DDB2,MRPS27,RRS1,SLC17A9,OPHN1,SYTL2,RPL18,GALNT11,APOBEC3G,PLPP3,PNPLA3,XXYLT1,PKP4,H4C9,FCMR,FOLR3,BLOC1S2,COL23A1,ANG,SERTAD1,SERBP1,FBLIM1,NOB1,VNN2,LIG1,BEND3,PTGFRN,CCP110,RPS15A,ALDH1L2,PLXND1,TGFBI,DKC1,TTC7B,CXCR1,RRP12,GRK5,VDR,RASSF5,LDLR,UNC5B,NSA2,SPINT1,TENT5A,ZBTB43,HERC5,PIGU,XYLT1,YARS1,TPCN2,RUBCN,RPL37A,ADAMTS2,IPO5,ENO2,CDKN2C,EHBP1,MYBBP1A,RPS11,STK17A,IMPDH2,ACSL3,POLR1E,MVK,SRSF6,RPS24,ALOX15B,ASCC3,RDH11,PLCD1,XRN1,SCAMP5,DELE1,PUS1,APOBEC3F,NDUFAF2,MTAP,EIF2A,LILRA5,DDX10,IFNLR1,LANCL2,GPX3,SOX12,ATP6V0E1,STEAP3,DPH2,P2RY2,ECM1,MARCKSL1,ACVRL1,NCK2,PADI2,CC2D2A,GPSM2,PLS1,PIEZO1,RGS10,CD80,PDE1B,NIFK,GBP2,GPR157,CXCL8,TRIM21,GPNMB,P2RY12,GOLGA8A,SPIRE1,FZD2,SCARB2,ALMS1,EIF3H,PTP4A1,PUM3,MYD88,CXCL12,ANKRA2,ARHGAP24,CMTR1,GRK6,DHX58,SAMHD1,PTK2B,CRACR2A,EIF2D,PRMT5,ST3GAL3,STRADA,RPLP2,H2BC11,RPS29,PGF,SIGLEC14,RPS13,EPS8L2,FBXO22,ZNF846,PABPC1,FAM171A1,RPL37,APEX1,FARP1,TMOD2,CTSL,RPL6,ZNF581,DOCK8,RAB3IL1,HPGDS,MRPL3,CDC42EP4,FARSB,VAV2,DUS3L,LPP,RAPGEFL1,EIF3D,ZNF441,PRPS2,BTG2,METTL1,EEFSEC,RNF19B,NOD2,TLR7,SLC24A4,FADS2,RPL36,C5AR2,ARRDC3,NLN,RPLP0,EPHA2,VDAC1,WWC2,DYNC2H1,ANXA9,TREM2,NAT10,DLG5,CYP2U1,SIPA1L1,DUSP11,FCGR3B,RPL24,TRAF1,NECTIN4,TREML1,BZW2,MRPL49,CEP85L,PPA1,MAOA,PPRC1,ANKRD13A,CNP,FGD4,MOV10,DCPS,TWNK,EIF2S2,TGFA,RPL35A,HS2ST1,IL10RA,MLLT3,AXL,PLEKHG2,GAL3ST4,CAMKK1,LRG1,FAM172A,FUT8,GTF2B,OAS3,CCT2,ZNF337,L3MBTL4,ITGA11,CAD,ADCY4,NEK6,SEMA4B,RASAL1,SRPX,TNFAIP2,BLVRB,PRKAR1B,ABHD12,S100A10,EFNB1,PDGFA,CCL7,GARS1,RGL1,BLMH,ANO10,MSMO1,BST1,ADPRH,PML,TRIM56,ANXA1,CLEC4E,NPTXR,PDK4,EEF1A1,CEP128,EPRS1,ANXA4,VARS1,CD320,ACSL4,ZMYND11,RHOC,GNPNAT1,JDP2,TMEM30A,NAPA,FITM2,ARHGAP15,CCNB1IP1,CACNA1G,PMAIP1,CHMP5,MAP7D3,EPHB3,GCSAM,TIMP4,PIGV,JPH4,OSM,EHD2,SRPRB,SP100,CCL13,SCRG1,NAP1L1,WHRN,BST2,SELL,FTL,FAU,LGR4,BOP1,LDAF1,NPM3,PDYN,PIP4K2C,SLC25A23,EIF3M,DNAJB2,PLCL2,PLXNA1,TUBA4A,DOCK2,HMGA1,IL17RA,FZD7,ECE1,RPS7,TRMT1,LPAR6,TRIM25,DNAI3,RTL10,SYTL1,MRPL24,RIPOR1,HHAT,CSF1R,XKR8,HIPK2,IL24,NOP53,NOLC1,SLC44A1,ORAI1"
"GO:BP","cellular component organization or biogenesis","GO:0071840","false","0.008759562814465941","2.057517568718109","5580","790","317","16307","EXOC6B,TRAPPC9,GPHN,BCAS3,DOCK1,MARCO,CD36,LRBA,PRKCA,PTPRM,ABCC4,MAP4K4,FRY,EXOC4,ABCA1,SYT11,SLC1A5,MYC,FER1L6,ZNFX1,ADAR,DIAPH2,SCARB1,AUTS2,MDM2,PLXNA2,BBS9,ALOX15,RPTOR,MMP19,RPL10A,PCNA,IMMP2L,CCL26,SHMT2,TDRD7,CUX1,ANK2,EIF2AK2,RPS17,PMP22,TUBB6,FBLN5,RPS8,NUBPL,TOM1L2,C3,TNFSF10,SPATA5,RPL13A,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,SAMD9,TRIAP1,INSIG1,URB1,EIF3E,RACK1,OBSCN,RPL14,RPS21,DYM,CAMK1D,ATAD3A,ADAM15,CCNA1,RPL10,NPHP4,TOP1MT,CDKN1A,RRM2B,KNTC1,RPS14,TTLL11,NPM1,ATP1B1,BTG1,OAS1,PDE2A,MID1IP1,PPM1D,PLSCR1,MEFV,CLYBL,COL9A2,RYR1,PLK2,RPS27L,LRRC4,RPL35,CEACAM1,RSL24D1,STX8,RTN4R,RPS5,RPS6,DAAM2,STAT2,IMP4,TOR1B,TP53INP1,KRT17,NOP16,FBL,DIS3L2,TMEM97,THG1L,RPS23,PRKCB,MYLIP,MSR1,PTK2,VPS13B,RPL7A,RPL5,EMILIN1,ACACA,COLGALT1,EPB41,MELTF,DTD1,ASF1B,LYRM4,KLHDC8B,EIF2S3,PSME4,SATB2,LARS1,FAF1,CLCN6,RUFY3,HAP1,RBFOX2,SIGMAR1,BCL2L11,RPL23,RPL26,CEP68,S100A8,DUSP1,SMYD5,STRIP2,NUPR1,NOL6,RPS16,GPX1,PLAUR,PAWR,DIMT1,ARAP3,BRCA2,GBP5,PAPLN,EIF4B,PRKN,MAST4,RPS3,MAP4,APBA1,RAD51B,DDX21,EIF3L,SIPA1L3,FUNDC1,WDPCP,FLRT2,NCS1,ME1,RRS1,OPHN1,GALNT11,PNPLA3,PKP4,H4C9,FOLR3,BLOC1S2,COL23A1,ANG,SERTAD1,SERBP1,FBLIM1,NOB1,BEND3,CCP110,PLXND1,TGFBI,DKC1,RRP12,LDLR,UNC5B,NSA2,SPINT1,TPCN2,RUBCN,ADAMTS2,CDKN2C,EHBP1,MYBBP1A,ACSL3,POLR1E,SRSF6,RPS24,ASCC3,XRN1,SCAMP5,NDUFAF2,EIF2A,DDX10,MARCKSL1,ACVRL1,NCK2,PADI2,CC2D2A,GPSM2,PLS1,PIEZO1,NIFK,P2RY12,GOLGA8A,SPIRE1,SCARB2,ALMS1,EIF3H,MYD88,CXCL12,ANKRA2,ARHGAP24,SAMHD1,PTK2B,EIF2D,PRMT5,H2BC11,EPS8L2,FAM171A1,APEX1,FARP1,TMOD2,CTSL,RPL6,CDC42EP4,FARSB,VAV2,EIF3D,BTG2,RPLP0,EPHA2,VDAC1,DYNC2H1,TREM2,NAT10,DLG5,SIPA1L1,TRAF1,ANKRD13A,FGD4,MOV10,TWNK,EIF2S2,TGFA,RPL35A,MLLT3,AXL,PLEKHG2,FAM172A,GTF2B,CCT2,NEK6,SEMA4B,RASAL1,SRPX,S100A10,EFNB1,PDGFA,CCL7,BST1,ADPRH,PML,ANXA1,EPRS1,ACSL4,RHOC,TMEM30A,NAPA,FITM2,CCNB1IP1,PMAIP1,CHMP5,MAP7D3,EPHB3,EHD2,SRPRB,SP100,CCL13,NAP1L1,WHRN,BST2,BOP1,LDAF1,NPM3,PIP4K2C,EIF3M,DNAJB2,PLXNA1,TUBA4A,DOCK2,HMGA1,RPS7,DNAI3,RTL10,CSF1R,XKR8,HIPK2,NOP53,NOLC1"
"GO:BP","cellular response to organonitrogen compound","GO:0071417","false","0.00888475579228129","2.051354504777332","412","790","37","16307","CD36,TGM2,ATF4,PDE4D,MDM2,RPTOR,LRRK2,SESN1,INSIG1,TRIB3,AQP9,GRB10,PDE2A,HDAC9,RYR1,KCNQ1,CEACAM1,PRKCB,PTK2,ATP2B4,LARS1,RPL23,SLC39A14,PCK2,PTPN22,PRKN,PDE4B,IPO5,P2RY2,P2RY12,PRMT5,NOD2,TREM2,PDK4,EPRS1,CHMP5,PIP4K2C"
"GO:BP","positive regulation of defense response","GO:0031349","false","0.00888475579228129","2.051354504777332","367","790","34","16307","CD36,IL18,ZNFX1,PARP9,IFIH1,OAS1,PDE2A,DDX60,PLSCR1,MEFV,IFI35,CASP1,TRIM5,FFAR2,EMILIN1,IRF1,LILRA4,S100A8,NUPR1,PTPN22,GBP5,LILRA5,MYD88,DHX58,NOD2,TLR7,TREM2,OAS3,TRIM56,CLEC4E,OSM,LGR4,IL17RA,NOP53"
